OFFICE TECHNICIAN (TYPING)|Permanent Fulltime|Department of Industrial Relations|Kern County|8/21/2023|3369.0|4217.0
OFFICE TECHNICIAN (TYPING)|Permanent Fulltime|Department of Forestry & Fire Protection|Yolo County|8/21/2023|3369.0|4217.0
OFFICE TECHNICIAN (TYPING)|Limited Term Fulltime|California Correctional Health Care Services|Sacramento County|8/21/2023|3369.0|4217.0
OFFICE TECHNICIAN (TYPING)|Permanent Fulltime|Department of Forestry & Fire Protection|Calaveras County|8/21/2023|3369.0|4217.0
OFFSET PRESS ASSISTANT|Permanent Fulltime|Department of General Services|Sacramento County|8/21/2023|4883.0|5031.0
PARK MAINTENANCE ASSISTANT|Permanent Fulltime|Department of Parks & Recreation|Lake County|8/21/2023|3412.0|3905.0
PAROLE AGENT II, ADULT PAROLE SUPERVISOR|Permanent Fulltime|Department of Corrections & Rehabilitation|Los Angeles County|8/21/2023|9441.0|11887.0
PAROLE SERVICE ASSOCIATE|Permanent Fulltime|Department of Corrections & Rehabilitation|Los Angeles County|8/21/2023|4494.0|7254.0
PERSONNEL SPECIALIST|Permanent Fulltime|California Governor's Office of Emergency Services|Sacramento County|8/21/2023|3513.0|5655.0
PHARMACIST I        (MAND)|Limited Term Part-time|California Correctional Health Care Services|Los Angeles County|8/21/2023|4592.2|5471.2
PROGRAM DIRECTOR (MENTAL DISABILITIES-SAFETY)|Permanent Fulltime|California Correctional Health Care Services|San Joaquin County|8/21/2023|9547.0|11112.0
PROGRAM DIRECTOR (MENTAL DISABILITIES-SAFETY)|Permanent Part-time|California Correctional Health Care Services|San Joaquin County|8/21/2023|4773.5|5556.0
PROGRAM TECHNICIAN|Permanent Fulltime|Department of Corrections & Rehabilitation|San Bernardino County|8/21/2023|2917.0|3920.0
PROGRAM TECHNICIAN|Limited Term Fulltime|Department of Fish and Wildlife|Shasta County|8/21/2023|2917.0|3920.0
PROGRAM TECHNICIAN|Permanent Fulltime|Department of Corrections & Rehabilitation|Los Angeles County|8/21/2023|2917.0|3920.0
PROGRAM TECHNICIAN II|Limited Term Fulltime|Department of Justice|Sacramento County|8/21/2023|3373.0|4227.0
PROGRAM TECHNICIAN II|Permanent Fulltime|Department of Consumer Affairs|Sacramento County|8/21/2023|3373.0|4227.0
PSYCHIATRIC TECHNICIAN (SAFETY)|Permanent Part-time|California Correctional Health Care Services|Del Norte County|8/21/2023|3573.0|4072.8
PSYCHIATRIC TECHNICIAN ASSISTANT|Permanent Fulltime|Department of Developmental Services - Headquarters|Tulare County|8/21/2023|3108.0|3913.0
PUBLIC HEALTH NURSE II, CORRECTIONAL FACILITY|Permanent Fulltime|California Correctional Health Care Services|Riverside County|8/21/2023|9323.0|11670.0
PUBLIC SAFETY OPERATOR, CALIFORNIA HIGHWAY PATROL|Permanent Fulltime|California Highway Patrol|San Diego County|8/21/2023|4090.0|5633.0
PUBLIC SAFETY OPERATOR, CALIFORNIA HIGHWAY PATROL|Permanent Fulltime|California Highway Patrol|Solano County|8/21/2023|4090.0|5633.0
PUBLIC UTILITIES REGULATORY ANALYST II|Permanent Fulltime|Public Utilities Commission|Los Angeles County|8/21/2023|6651.0|8322.0
PUBLIC UTILITIES REGULATORY ANALYST II|Permanent Fulltime|Public Utilities Commission|Sacramento County|8/21/2023|6651.0|8322.0
PUBLIC UTILITIES REGULATORY ANALYST II|Permanent Fulltime|Public Utilities Commission|San Francisco County|8/21/2023|6651.0|8322.0
PUBLIC UTILITIES REGULATORY ANALYST IV|Permanent Fulltime|Public Utilities Commission|San Francisco County|8/21/2023|8022.0|10042.0
PUBLIC UTILITIES REGULATORY ANALYST IV|Permanent Fulltime|Public Utilities Commission|Los Angeles County|8/21/2023|8022.0|10042.0
PUBLIC UTILITIES REGULATORY ANALYST IV|Permanent Fulltime|Public Utilities Commission|Sacramento County|8/21/2023|8022.0|10042.0
RADIOLOGIC TECHNOLOGIST, CORRECTIONAL FACILITY|Permanent Part-time|California Correctional Health Care Services|Riverside County|8/21/2023|2983.5|3475.0
RECEIVER'S MEDICAL EXECUTIVE (SAFETY)|Limited Term Fulltime|California Correctional Health Care Services|Sacramento County|8/21/2023|32314.0|40641.0
RECREATION THERAPIST, CORRECTIONAL FACILITY|Permanent Fulltime|California Correctional Health Care Services|Los Angeles County|8/21/2023|7056.0|8305.0
REGISTERED  DIETITIAN (SAFETY)|Permanent Part-time|Department of State Hospitals|San Luis Obispo County|8/21/2023|5525.0|7331.0
REGISTERED DIETITIAN|Limited Term Fulltime|Department of Veterans Affairs|Los Angeles County|8/21/2023|5496.0|7298.0
REGISTERED NURSE, CORRECTIONAL FACILITY|Limited Term Fulltime|California Correctional Health Care Services|Riverside County|8/21/2023|9138.0|10892.0
REGISTERED NURSE, CORRECTIONAL FACILITY|Limited Term Intermittent|California Correctional Health Care Services|Imperial County|8/21/2023|52.72|62.84
REGISTERED NURSE, CORRECTIONAL FACILITY|Permanent Fulltime|California Correctional Health Care Services|San Bernardino County|8/21/2023|9138.0|10892.0
REGISTERED NURSE, CORRECTIONAL FACILITY|Limited Term Fulltime|California Correctional Health Care Services|Del Norte County|8/21/2023|9138.0|10892.0
REGISTERED NURSE, CORRECTIONAL FACILITY|Limited Term Intermittent|California Correctional Health Care Services|Kings County|8/21/2023|52.72|62.84
RESEARCH DATA ANALYST II|Permanent Fulltime|Public Employees Retirement System|Sacramento County|8/21/2023|5793.0|7256.0
RESEARCH DATA SPECIALIST I|Permanent Fulltime|Department of Fish and Wildlife|United States|8/21/2023|6061.0|7587.0
RESEARCH DATA SPECIALIST II|Permanent Fulltime|State Compensation Insurance Fund|Alameda County|8/21/2023|6658.0|8334.0
RESEARCH DATA SPECIALIST II|Permanent Fulltime|State Compensation Insurance Fund|San Francisco County|8/21/2023|6658.0|8334.0
RESEARCH DATA SPECIALIST II|Permanent Fulltime|Department of Transportation|Los Angeles County|8/21/2023|6658.0|8583.0
RESEARCH DATA SPECIALIST II|Permanent Fulltime|State Compensation Insurance Fund|Sacramento County|8/21/2023|6658.0|8334.0
RESEARCH DATA SPECIALIST II|Permanent Fulltime|State Compensation Insurance Fund|Solano County|8/21/2023|6658.0|8334.0
RESEARCH SCIENTIST III (EPIDEMIOLOGY/BIOSTATISTICS)|Permanent Fulltime|Department of Public Health|Sacramento County|8/21/2023|7811.0|9777.0
RESEARCH SCIENTIST III (SOCIAL BEHAVIORAL SCIENCES)|Permanent Fulltime|Department of Health Care Access and Information|Sacramento County|8/21/2023|7811.0|9777.0
SEASONAL CLERK|Non-Tenured Intermittent|Unemployment Insurance Appeals Board|Los Angeles County|8/21/2023|2786.0|3142.0
SENIOR ACCOUNTING OFFICER (SPECIALIST)|Permanent Fulltime|Department of Health Care Services|Sacramento County|8/21/2023|5518.0|6907.0
SENIOR EMERGENCY SERVICES COORDINATOR, OFFICE OF EMERGENCY SERVICES|Permanent Fulltime|Department of Public Health|Butte County|8/21/2023|6556.0|8151.0
SENIOR ENVIRONMENTAL SCIENTIST (SUPERVISORY)|Permanent Fulltime|Department of Fish and Wildlife|San Bernardino County|8/21/2023|10331.0|12843.0
SENIOR ENVIRONMENTAL SCIENTIST (SUPERVISORY)|Permanent Fulltime|Department of Fish and Wildlife|Riverside County|8/21/2023|10331.0|12843.0
SENIOR HYDROELECTRIC PLANT OPERATOR|Permanent Fulltime|Department of Water Resources|Los Angeles County|8/21/2023|8675.0|10755.0
SENIOR PERSONNEL SPECIALIST|Permanent Fulltime|Department of Health Care Services|Sacramento County|8/21/2023|4936.0|6184.0
SENIOR PSYCHOLOGIST (HEALTH FACILITY) (SPECIALIST)|Permanent Fulltime|Department of State Hospitals|Los Angeles County|8/21/2023|9958.0|11651.0
SENIOR TRANSPORTATION ENGINEER, CALTRANS|Permanent Fulltime|Department of Transportation|Los Angeles County|8/21/2023|10886.0|13625.0
SENIOR TRANSPORTATION ENGINEER, CALTRANS|Permanent Fulltime|Department of Transportation|Alameda County|8/21/2023|10886.0|13625.0
SENIOR TRANSPORTATION ENGINEER, CALTRANS|Permanent Fulltime|Department of Transportation|Sacramento County|8/21/2023|10886.0|13625.0
SENIOR WATER RESOURCE CONTROL ENGINEER|Permanent Fulltime|State Water Resources Control Board|Sacramento County|8/21/2023|10886.0|13625.0
SERVICE ASSISTANT (MAINTENANCE), CALTRANS|Limited Term Fulltime|Department of Transportation|Inyo County|8/21/2023|3149.0|3583.0
SERVICE ASSISTANT (MAINTENANCE), CALTRANS|Limited Term Fulltime|Department of Transportation|Kern County|8/21/2023|3149.0|3583.0
SHEETFED OFFSET PRESS OPERATOR II|Permanent Fulltime|Department of General Services|Yolo County|8/21/2023|3680.0|4606.0
SPECIAL AGENT, DEPARTMENT OF JUSTICE|Permanent Fulltime|Department of Justice|Alameda County|8/21/2023|6956.0|11088.0
SPECIAL AGENT, DEPARTMENT OF JUSTICE|Permanent Fulltime|Department of Justice|Riverside County|8/21/2023|6956.0|11088.0
SPECIAL AGENT, DEPARTMENT OF JUSTICE|Permanent Fulltime|Department of Justice|Los Angeles County|8/21/2023|6956.0|11088.0
SPECIAL AGENT, DEPARTMENT OF JUSTICE|Permanent Fulltime|Department of Justice|Sacramento County|8/21/2023|6956.0|11088.0
SPECIAL AGENT, DEPARTMENT OF JUSTICE|Permanent Fulltime|Department of Justice|San Diego County|8/21/2023|6956.0|11088.0
SPECIAL INVESTIGATOR|Permanent Fulltime|Department of Consumer Affairs|Los Angeles County|8/21/2023|5159.0|8031.0
STAFF PSYCHIATRIST                                     (MAND)|Permanent Part-time|Department of Developmental Services - Headquarters|Tulare County|8/21/2023|11123.0|27271.0
STAFF SERVICES ANALYST|Permanent Fulltime|Department of Forestry & Fire Protection|Madera County|8/21/2023|3534.0|5744.0
STAFF SERVICES ANALYST|Permanent Fulltime|Employment Development Department|Sacramento County|8/21/2023|3534.0|5744.0
STAFF SERVICES ANALYST|Permanent Fulltime|California Medical Facility|Solano County|8/21/2023|3534.0|5744.0
STAFF SERVICES ANALYST|Permanent Fulltime|Department of Health Care Services|Yolo County|8/21/2023|3534.0|5744.0
STAFF SERVICES ANALYST|Permanent Fulltime|Department of Transportation|Sacramento County|8/21/2023|3534.0|5744.0
STAFF SERVICES ANALYST|Permanent Fulltime|Department of Technology|Sacramento County|8/21/2023|3534.0|5744.0
STAFF SERVICES ANALYST|Permanent Fulltime|State Teachers' Retirement System|Yolo County|8/21/2023|3534.0|5744.0
STAFF SERVICES ANALYST|Permanent Fulltime|Covered California|Fresno County|8/21/2023|3534.0|5744.0
STAFF SERVICES ANALYST|Permanent Fulltime|Department of Health Care Services|Yolo County|8/21/2023|3534.0|5744.0
STAFF SERVICES ANALYST|Permanent Fulltime|Department of Rehabilitation|Orange County|8/21/2023|3534.0|5744.0
STAFF SERVICES ANALYST|Permanent Fulltime|Department of Forestry & Fire Protection|Sonoma County|8/21/2023|3534.0|5744.0
STAFF SERVICES MANAGER I|Permanent Fulltime|Department of Human Resources|Sacramento County|8/21/2023|6563.0|8153.0
STAFF SERVICES MANAGER I|Permanent Fulltime|Covered California|Sacramento County|8/21/2023|6563.0|8153.0
STAFF SERVICES MANAGER I|Permanent Fulltime|Department of Cannabis Control|Sacramento County|8/21/2023|6563.0|8153.0
STAFF SERVICES MANAGER I|Permanent Fulltime|Department of Public Health|Sacramento County|8/21/2023|6563.0|8153.0
STAFF SERVICES MANAGER I|Permanent Fulltime|Department of Toxic Substances Control|Sacramento County|8/21/2023|6563.0|8153.0
STAFF SERVICES MANAGER I|Permanent Fulltime|Department of Housing & Community Development|Sacramento County|8/21/2023|6563.0|8153.0
STAFF SERVICES MANAGER I|Permanent Fulltime|Department of Fish and Wildlife|Sacramento County|8/21/2023|6563.0|8153.0
STAFF SERVICES MANAGER I|Permanent Fulltime|Department of Human Resources|Sacramento County|8/21/2023|6563.0|8153.0
STAFF SERVICES MANAGER I|Permanent Fulltime|Department of Health Care Services|Sacramento County|8/21/2023|6563.0|8153.0
STAFF SERVICES MANAGER II (SUPERVISORY)|Permanent Fulltime|Department of Human Resources|Sacramento County|8/21/2023|7204.0|8950.0
STAFF SERVICES MANAGER III|Permanent Fulltime|Department of Human Resources|Sacramento County|8/21/2023|8759.0|9945.0
STAFF SERVICES MANAGER III|Permanent Fulltime|Department of Transportation|Sacramento County|8/21/2023|8759.0|9945.0
STATE PARK INTERPRETER I|Permanent Fulltime|Department of Parks & Recreation|Stanislaus County|8/21/2023|4383.0|5488.0
STATE PARK INTERPRETER I|Permanent Intermittent|Department of Parks & Recreation|Sonoma County|8/21/2023|25.28|31.66
STATE PARK INTERPRETER II|Permanent Fulltime|Department of Parks & Recreation|Stanislaus County|8/21/2023|5028.0|6296.0
STATIONARY ENGINEER (CORRECTIONAL FACILITY)|Permanent Fulltime|Folsom State Prison|Sacramento County|8/21/2023|37.51|7423.0
STOCK CLERK|Permanent Fulltime|Department of State Hospitals|San Luis Obispo County|8/21/2023|3035.0|3801.0
STUDENT ASSISTANT|Non-Tenured Intermittent|Department of State Hospitals - Atascadero|San Luis Obispo County|8/21/2023|2786.0|3755.0
SUPERVISING CASE RECORDS TECHNICIAN|Limited Term Fulltime|Wasco State Prison|Kern County|8/21/2023|4006.0|5016.0
SUPERVISING CASE RECORDS TECHNICIAN|Permanent Fulltime|Wasco State Prison|Kern County|8/21/2023|4006.0|5016.0
SUPERVISING REGISTERED NURSE III, CORRECTIONAL FACILITY|Limited Term Fulltime|California Correctional Health Care Services|Solano County|8/21/2023|11146.0|13959.0
TAX ADMINISTRATOR II, EMPLOYMENT DEVELOPMENT DEPARTMENT|Permanent Fulltime|Employment Development Department|Sacramento County|8/21/2023|7764.0|10130.0
TAX TECHNICIAN I, BOARD OF EQUALIZATION|Permanent Fulltime|CA Department of Tax and Fee Administration|Sacramento County|8/21/2023|3063.0|4116.0
TAX TECHNICIAN, FRANCHISE TAX BOARD|Permanent Intermittent|Franchise Tax Board|Sacramento County|8/21/2023|3130.0|4428.0
TAX TECHNICIAN, FRANCHISE TAX BOARD|Permanent Fulltime|Franchise Tax Board|Sacramento County|8/21/2023|3130.0|4428.0
TAX TECHNICIAN, FRANCHISE TAX BOARD|Permanent Fulltime|Franchise Tax Board|Sacramento County|8/21/2023|3130.0|4428.0
TAX TECHNICIAN, FRANCHISE TAX BOARD|Permanent Intermittent|Franchise Tax Board|Sacramento County|8/21/2023|3130.0|4428.0
TRANSPORTATION ENGINEER (CIVIL)|Permanent Fulltime|Department of Transportation|Sacramento County|8/21/2023|6175.0|11567.0
TRANSPORTATION ENGINEER (CIVIL)|Permanent Fulltime|Department of Transportation|Sacramento County|8/21/2023|6175.0|11567.0
TRANSPORTATION ENGINEERING TECHNICIAN|Permanent Fulltime|Department of Transportation|Alameda County|8/21/2023|3444.0|6155.0
TRANSPORTATION SURVEYOR PARTY CHIEF (CALTRANS)|Permanent Fulltime|Department of Transportation|Fresno County|8/21/2023|9707.0|12146.0
WATER AND SEWAGE PLANT OPERATOR, DEPARTMENT FORESTRY  AND FIRE PROTECTION (SAFETY)|Permanent Fulltime|Department of Forestry & Fire Protection|Fresno County|8/21/2023|6501.0|7609.0
YOUTH AID|Non-Tenured Intermittent|Department of Water Resources|Sacramento County|8/21/2023|16.07|16.07
HEALTH PROGRAM SPECIALIST II|Limited Term Fulltime|California Correctional Health Care Services|Kern County|8/19/2023|6658.0|8334.0
RECREATION THERAPIST, CORRECTIONAL FACILITY|Permanent Part-time|California Correctional Health Care Services|Kern County|8/19/2023|3528.0|4152.5
REGISTERED NURSE, CORRECTIONAL FACILITY|Limited Term Intermittent|California Correctional Health Care Services|Sacramento County|8/19/2023|52.72|62.84
SENIOR PSYCHOLOGIST, CORRECTIONAL FACILITY (SUPERVISOR)|Permanent Fulltime|California Correctional Health Care Services|Kern County|8/19/2023|11666.0|12489.0
ACCOUNT CLERK II|Permanent Fulltime|Department of Rehabilitation|Orange County|8/18/2023|3178.0|3981.0
ACCOUNTANT TRAINEE|Permanent Fulltime|Department of Fish and Wildlife|Sacramento County|8/18/2023|4065.0|4992.0
ACCOUNTING ADMINISTRATOR I (SPECIALIST)|Permanent Fulltime|CA State Lottery|Sacramento County|8/18/2023|6061.0|7587.0
ACCOUNTING OFFICER (SPECIALIST)|Permanent Fulltime|Department of Education|Sacramento County|8/18/2023|4819.0|6032.0
AIR POLLUTION SPECIALIST|Permanent Fulltime|State Air Resources Board|Sacramento County|8/18/2023|5633.0|10903.0
AIR POLLUTION SPECIALIST|Permanent Fulltime|State Air Resources Board|Sacramento County|8/18/2023|5633.0|10903.0
AIR POLLUTION SPECIALIST|Permanent Fulltime|State Air Resources Board|United States|8/18/2023|5633.0|10903.0
AIR RESOURCES ENGINEER                                 (MAND)|Permanent Fulltime|State Air Resources Board|Sacramento County|8/18/2023|6175.0|11567.0
ASSISTANT INDUSTRIAL HYGIENIST|Permanent Fulltime|State Air Resources Board|Riverside County|8/18/2023|5529.0|7553.0
ASSOCIATE ACCOUNTING ANALYST|Permanent Fulltime|Department of Fish and Wildlife|Sacramento County|8/18/2023|5793.0|7472.0
ASSOCIATE ACCOUNTING ANALYST|Permanent Fulltime|Department of Human Resources|Sacramento County|8/18/2023|5967.0|7472.0
ASSOCIATE GOVERNMENTAL PROGRAM ANALYST|Permanent Fulltime|Department of Public Health|Sacramento County|8/18/2023|5518.0|6907.0
ASSOCIATE GOVERNMENTAL PROGRAM ANALYST|Permanent Fulltime|Department of Transportation|Los Angeles County|8/18/2023|5518.0|7116.0
ASSOCIATE GOVERNMENTAL PROGRAM ANALYST|Permanent Fulltime|Public Employees Retirement System|Sacramento County|8/18/2023|5518.0|6907.0
ASSOCIATE GOVERNMENTAL PROGRAM ANALYST|Permanent Fulltime|Department of Health Care Services|Sacramento County|8/18/2023|5518.0|6907.0
ASSOCIATE GOVERNMENTAL PROGRAM ANALYST|Permanent Fulltime|Department of Health Care Services|Sacramento County|8/18/2023|5518.0|6907.0
ASSOCIATE GOVERNMENTAL PROGRAM ANALYST|Permanent Fulltime|Department of Transportation|Alameda County|8/18/2023|5518.0|6907.0
ASSOCIATE GOVERNMENTAL PROGRAM ANALYST|Permanent Fulltime|Department of Public Health|Sacramento County|8/18/2023|5518.0|6907.0
ASSOCIATE GOVERNMENTAL PROGRAM ANALYST|Permanent Fulltime|Department of Public Health|Sacramento County|8/18/2023|5518.0|6907.0
ASSOCIATE GOVERNMENTAL PROGRAM ANALYST|Permanent Fulltime|Department of State Hospitals|Sacramento County|8/18/2023|5518.0|6907.0
ASSOCIATE GOVERNMENTAL PROGRAM ANALYST|Limited Term Fulltime|Department of Education|Sacramento County|8/18/2023|5518.0|6907.0
ASSOCIATE GOVERNMENTAL PROGRAM ANALYST|Permanent Fulltime|State Air Resources Board|United States|8/18/2023|5518.0|6907.0
ASSOCIATE GOVERNMENTAL PROGRAM ANALYST|Permanent Fulltime|Department of Health Care Services|Sacramento County|8/18/2023|5518.0|6907.0
ASSOCIATE GOVERNMENTAL PROGRAM ANALYST|Permanent Fulltime|Department of Human Resources|Sacramento County|8/18/2023|5684.0|7116.0
ASSOCIATE GOVERNMENTAL PROGRAM ANALYST|Permanent Fulltime|CA State Lottery|Sacramento County|8/18/2023|5518.0|6907.0
ASSOCIATE GOVERNMENTAL PROGRAM ANALYST|Permanent Fulltime|Department of Corrections & Rehabilitation|Sacramento County|8/18/2023|5518.0|6907.0
ASSOCIATE GOVERNMENTAL PROGRAM ANALYST|Limited Term Fulltime|Department of Public Health|Sacramento County|8/18/2023|5518.0|6907.0
ASSOCIATE GOVERNMENTAL PROGRAM ANALYST|Permanent Fulltime|California Department of Aging|Sacramento County|8/18/2023|5518.0|6907.0
ASSOCIATE GOVERNMENTAL PROGRAM ANALYST|Permanent Fulltime|Department of Education|Sacramento County|8/18/2023|5518.0|6907.0
ASSOCIATE PERSONNEL ANALYST|Permanent Fulltime|Public Utilities Commission|Sacramento County|8/18/2023|5518.0|6907.0
ASSOCIATE PERSONNEL ANALYST|Permanent Fulltime|Public Utilities Commission|San Francisco County|8/18/2023|5518.0|6907.0
ASSOCIATE PERSONNEL ANALYST|Permanent Fulltime|Department of Resources Recycling & Recovery|Sacramento County|8/18/2023|5518.0|7116.0
ASSOCIATE PERSONNEL ANALYST|Permanent Fulltime|Department of Transportation|Sacramento County|8/18/2023|5518.0|6907.0
ASSOCIATE PERSONNEL ANALYST|Permanent Fulltime|Department of General Services|Yolo County|8/18/2023|5518.0|6907.0
ASSOCIATE PERSONNEL ANALYST|Permanent Fulltime|State Air Resources Board|Sacramento County|8/18/2023|5518.0|6907.0
ASSOCIATE PROPERTY APPRAISER (BOARD OF EQUALIZATION)|Permanent Fulltime|Board of Equalization|Sacramento County|8/18/2023|6082.0|7618.0
ASSOCIATE STEEL INSPECTOR|Permanent Fulltime|Department of Transportation|Solano County|8/18/2023|6220.0|7787.0
ATTORNEY III|Permanent Fulltime|Department of Transportation|Alameda County|8/18/2023|10536.0|13526.0
ATTORNEY IV|Permanent Fulltime|Department of Managed Health Care|Sacramento County|8/18/2023|11644.0|14954.0
ATTORNEY, ASSISTANT CHIEF COUNSEL|Permanent Fulltime|Department of Managed Health Care|Sacramento County|8/18/2023|14090.0|16483.0
AUTOMOTIVE TECHNICIAN II|Permanent Fulltime|California Highway Patrol|Los Angeles County|8/18/2023|4057.0|5135.0
AUTOMOTIVE TECHNICIAN II|Permanent Fulltime|California Highway Patrol|Sacramento County|8/18/2023|4057.0|5135.0
BUSINESS TAXES SPECIALIST I, BOARD OF EQUALIZATION|Permanent Fulltime|CA Department of Tax and Fee Administration|United States|8/18/2023|7017.0|8784.0
BUSINESS TAXES SPECIALIST III, BOARD OF EQUALIZATION|Permanent Fulltime|Office of Tax Appeals|Sacramento County|8/18/2023|8923.0|10638.0
C. E. A.|Non-Tenured Fulltime|California Energy Commission|Sacramento County|8/18/2023|9471.0|11463.0
C. E. A.|Non-Tenured Fulltime|Department of Finance|Sacramento County|8/18/2023|12329.0|13998.0
C. E. A.|Non-Tenured Fulltime|Department of Finance|Sacramento County|8/18/2023|12329.0|13998.0
C. E. A.|Non-Tenured Fulltime|Department of Justice|Alameda County|8/18/2023|11102.0|13226.0
CALTRANS EQUIPMENT OPERATOR II|Permanent Fulltime|Department of Transportation|Mendocino County|8/18/2023|4559.0|5500.0
CALTRANS LANDSCAPE MAINTENANCE LEADWORKER|Permanent Fulltime|Department of Transportation|Nevada County|8/18/2023|4779.0|6011.0
CALTRANS LANDSCAPE SPECIALIST|Permanent Fulltime|Department of Transportation|San Bernardino County|8/18/2023|6558.0|8139.0
CAPTAIN, ADULT INSTITUTION|Limited Term Fulltime|Kern Valley State Prison|Kern County|8/18/2023|10800.0|12359.0
CERTIFIED NURSING ASSISTANT|Limited Term Fulltime|California Correctional Health Care Services|Kings County|8/18/2023|3103.0|3885.0
CERTIFIED NURSING ASSISTANT|Permanent Part-time|California Correctional Health Care Services|Madera County|8/18/2023|620.6|777.0
CERTIFIED NURSING ASSISTANT|Permanent Fulltime|California Correctional Health Care Services|Kings County|8/18/2023|3103.0|3885.0
CERTIFIED NURSING ASSISTANT|Limited Term Intermittent|California Correctional Health Care Services|Kern County|8/18/2023|17.9|22.41
CERTIFIED NURSING ASSISTANT|Limited Term Intermittent|California Correctional Health Care Services|Solano County|8/18/2023|17.9|22.41
CERTIFIED NURSING ASSISTANT|Limited Term Intermittent|California Correctional Health Care Services|Monterey County|8/18/2023|17.9|22.41
CERTIFIED NURSING ASSISTANT|Permanent Part-time|California Correctional Health Care Services|Monterey County|8/18/2023|2482.4|3108.0
CHIEF PSYCHIATRIST, CORRECTIONAL AND REHAB SERVICES (SAFETY)|Permanent Fulltime|California Correctional Health Care Services|San Bernardino County|8/18/2023|26176.0|32444.0
CLINICAL SOCIAL WORKER (HEALTH FACILITY)|Permanent Fulltime|California Correctional Health Care Services|Kern County|8/18/2023|6568.0|8987.0
CLINICAL SOCIAL WORKER (HEALTH FACILITY)|Permanent Fulltime|California Correctional Health Care Services|Fresno County|8/18/2023|6568.0|8987.0
CONSTRUCTION SUPERVISOR III (CORRECTIONAL FACILITY)|Permanent Fulltime|Department of Corrections & Rehabilitation|Sacramento County|8/18/2023|10071.0|12610.0
CONTROL CASHIER I (MOTOR VEHICLE SERVICES), DEPARTMENT OF MOTOR VEHICLES|Permanent Fulltime|Department of Motor Vehicles|San Luis Obispo County|8/18/2023|4028.0|5043.0
CORRECTIONAL CASE RECORDS MANAGER|Permanent Fulltime|California Health Care Facility|San Joaquin County|8/18/2023|6286.0|7805.0
CORRECTIONAL COUNSELOR III|Permanent Fulltime|California Correctional Health Care Services|Sacramento County|8/18/2023|9593.0|12086.0
CORRECTIONAL SUPERVISING COOK (CORRECTIONAL FACILITY)|Permanent Part-time|California Correctional Health Care Services|Los Angeles County|8/18/2023|799.2|983.2
CORRECTIONAL SUPERVISING COOK (CORRECTIONAL FACILITY)|Permanent Part-time|California Correctional Health Care Services|Solano County|8/18/2023|799.2|983.2
CORRECTIONAL SUPERVISING COOK (CORRECTIONAL FACILITY)|Permanent Part-time|California Correctional Health Care Services|Madera County|8/18/2023|799.2|983.2
CORRECTIONAL SUPERVISING COOK (CORRECTIONAL FACILITY)|Permanent Fulltime|California Correctional Health Care Services|Monterey County|8/18/2023|3996.0|4916.0
CORRECTIONAL SUPERVISING COOK (CORRECTIONAL FACILITY)|Limited Term Fulltime|California Correctional Health Care Services|Monterey County|8/18/2023|3996.0|4916.0
CUSTODIAN I|Permanent Fulltime|Department of General Services|Tehama County|8/18/2023|2926.0|3663.0
CUSTODIAN I|Permanent Intermittent|California Highway Patrol|Los Angeles County|8/18/2023|16.88|21.13
DENTAL ASSISTANT, CORRECTIONAL FACILITY|Limited Term Fulltime|California Correctional Health Care Services|Imperial County|8/18/2023|3548.0|6562.0
DENTAL ASSISTANT, CORRECTIONAL FACILITY|Limited Term Fulltime|California Correctional Health Care Services|Riverside County|8/18/2023|3548.0|6562.0
DENTIST, CORRECTIONAL FACILITY|Limited Term Fulltime|California Correctional Health Care Services|Amador County|8/18/2023|15514.0|27915.0
DEPUTY ATTORNEY GENERAL IV|Permanent Fulltime|Department of Justice|San Diego County|8/18/2023|11644.0|14954.0
DISABILITY EVALUATION SERVICES ADMINISTRATOR I|Permanent Fulltime|Department of Social Services|San Diego County|8/18/2023|6563.0|8153.0
DISTRICT SALES REPRESENTATIVE, CA STATE LOTTERY|Permanent Fulltime|CA State Lottery|Santa Clara County|8/18/2023|4431.0|5545.0
ELECTRIC GENERATION SYSTEM PROGRAM SPECIALIST I|Permanent Fulltime|California Energy Commission|Sacramento County|8/18/2023|9639.0|12059.0
ELECTRICIAN II (CORRECTIONAL FACILITY)|Limited Term Fulltime|North Kern State Prison|Kern County|8/18/2023|6163.0|7109.0
ELECTRICIAN II (CORRECTIONAL FACILITY)|Permanent Fulltime|North Kern State Prison|Kern County|8/18/2023|6163.0|7109.0
EMERGENCY MANAGEMENT COORDINATOR/INSTRUCTOR II, OFFICE OF EMERGENCY SERVICES|Permanent Fulltime|California Governor's Office of Emergency Services|Sacramento County|8/18/2023|7240.0|9006.0
EMERGENCY MANAGEMENT COORDINATOR/INSTRUCTOR II, OFFICE OF EMERGENCY SERVICES|Permanent Fulltime|California Governor's Office of Emergency Services|Sacramento County|8/18/2023|7240.0|9006.0
EMPLOYMENT PROGRAM REPRESENTATIVE|Permanent Fulltime|Employment Development Department|Alameda County|8/18/2023|3534.0|5500.0
ENGINEER, WATER RESOURCES|Permanent Fulltime|Department of Water Resources|Tehama County|8/18/2023|6175.0|11567.0
ENGINEER, WATER RESOURCES|Permanent Fulltime|Department of Water Resources|Sacramento County|8/18/2023|6175.0|11567.0
ENVIRONMENTAL SCIENTIST|Limited Term Fulltime|Department of Fish and Wildlife|San Joaquin County|8/18/2023|4145.0|7926.0
